x y mesh_f
3.888472667121069259e-02 3.175708075945346542e-01 9.999999999999997780e-01
7.307232005511057893e-02 2.922304966059555142e-01 9.999999999999995559e-01
1.646446602235250856e-01 2.353553381256023591e-01 1.000000000000000000e+00
1.292893219671954474e-01 2.707106776989428587e-01 1.000000000000000000e+00
1.819123650382167556e-01 2.707106753949833911e-01 1.000000000000000000e+00
1.469669916124075881e-01 2.530330087943750694e-01 1.000000000000000444e+00
1.556008458089765956e-01 2.707106785923596992e-01 9.999999999999997780e-01
1.732785151641758892e-01 2.530330086849400528e-01 9.999999999999995559e-01
6.837518605650877435e-02 2.546077830101076134e-01 1.000000000000000000e+00
1.292893219671954474e-01 2.707106776989428587e-01 1.000000000000000000e+00
7.776945347240667161e-02 3.298532100341600160e-01 1.000000000000000000e+00
9.883225438725096179e-02 2.626592308328560277e-01 1.000000000000000444e+00
1.035293875387328505e-01 3.002819434247666064e-01 9.999999999999997780e-01
7.307232005511057893e-02 2.922304966059555142e-01 9.999999999999995559e-01
-8.832557590222737991e-11 3.052884051564614953e-01 1.000000000000000000e+00
7.776945347240667161e-02 3.298532100341600160e-01 1.000000000000000000e+00
9.048844617670882390e-12 4.100000003631646406e-01 1.000000000000000000e+00
3.888472667121072035e-02 3.175708075945349318e-01 1.000000000000000444e+00
3.888472670750194038e-02 3.699266051231359653e-01 9.999999999999997780e-01
-1.663608707505012276e-11 3.576442032454568154e-01 9.999999999999995559e-01
1.292893219671954474e-01 2.707106776989428587e-01 1.000000000000000000e+00
1.819123650382167556e-01 2.707106753949833911e-01 1.000000000000000000e+00
1.514733250218303351e-01 3.296842835364805491e-01 1.000000000000000000e+00
1.556008458089767343e-01 2.707106785923598657e-01 1.000000000000000444e+00
1.666928461253197324e-01 3.001974802904034401e-01 9.999999999999997780e-01
1.403813237643449230e-01 3.001974825348466269e-01 9.999999999999995559e-01
1.292893219671954474e-01 2.707106776989428587e-01 1.000000000000000000e+00
7.776945347240667161e-02 3.298532100341600160e-01 1.000000000000000000e+00
1.514733250218303351e-01 3.296842835364805491e-01 1.000000000000000000e+00
1.035293875387329199e-01 3.002819434247668284e-01 1.000000000000000444e+00
1.146213892931985529e-01 3.297687478742074019e-01 9.999999999999997780e-01
1.403813237643449230e-01 3.001974825348466269e-01 9.999999999999995559e-01
7.776945347240667161e-02 3.298532100341600160e-01 1.000000000000000000e+00
9.048844617670882390e-12 4.100000003631646406e-01 1.000000000000000000e+00
1.093608275216185477e-01 4.099999998747394514e-01 1.000000000000000000e+00
3.888472670750195426e-02 3.699266051231361874e-01 1.000000000000000444e+00
5.468041362006705736e-02 4.099999993581082136e-01 9.999999999999997780e-01
9.356514046768724113e-02 3.699266044862699054e-01 9.999999999999995559e-01
7.776945347240667161e-02 3.298532100341600160e-01 1.000000000000000000e+00
1.093608275216185477e-01 4.099999998747394514e-01 1.000000000000000000e+00
1.514733250218303351e-01 3.296842835364805491e-01 1.000000000000000000e+00
9.356514046768733828e-02 3.699266044862702940e-01 1.000000000000000444e+00
1.304170761532893463e-01 3.698421423804019170e-01 9.999999999999997780e-01
1.146213892931985251e-01 3.297687478742072908e-01 9.999999999999995559e-01
1.093608275216185477e-01 4.099999998747394514e-01 1.000000000000000000e+00
1.514733250218303351e-01 3.296842835364805491e-01 1.000000000000000000e+00
1.998546097087879336e-01 4.100000047550462212e-01 1.000000000000000000e+00
1.304170761532894296e-01 3.698421423804021946e-01 1.000000000000000444e+00
1.756639676519280713e-01 3.698421466149139358e-01 9.999999999999997780e-01
1.546077175914654933e-01 4.099999997293100606e-01 9.999999999999995559e-01
3.872126035142843259e-01 2.099999994837938866e-01 1.000000000000000000e+00
4.145166405198340009e-01 2.545584715110570939e-01 1.000000000000000000e+00
4.387032815470340852e-01 2.099999986533985508e-01 1.000000000000000000e+00
4.008646252223572182e-01 2.322792376100617506e-01 1.000000000000000444e+00
4.266099609062886100e-01 2.322792348908432614e-01 9.999999999999997780e-01
4.129579462031421899e-01 2.100000011610226314e-01 9.999999999999995559e-01
3.872126035142843259e-01 2.099999994837938866e-01 1.000000000000000000e+00
4.145166405198340009e-01 2.545584715110570939e-01 1.000000000000000000e+00
3.540893051940688929e-01 2.589216061639046940e-01 1.000000000000000000e+00
4.008646252223572182e-01 2.322792376100617506e-01 1.000000000000000444e+00
3.843029805450500214e-01 2.567400442589840015e-01 9.999999999999997780e-01
3.706509570954966692e-01 2.344608052300394541e-01 9.999999999999995559e-01
3.872126035142843259e-01 2.099999994837938866e-01 1.000000000000000000e+00
3.468458889143561930e-01 2.099999999757294900e-01 1.000000000000000000e+00
3.540893051940688929e-01 2.589216061639046940e-01 1.000000000000000000e+00
3.670292475786822717e-01 2.100000004857714153e-01 1.000000000000000444e+00
3.504676028096265217e-01 2.344608073959348060e-01 9.999999999999997780e-01
3.706509570954966692e-01 2.344608052300394541e-01 9.999999999999995559e-01
3.468458889143561930e-01 2.099999999757294900e-01 1.000000000000000000e+00
3.147616182542374852e-01 2.100000036161675243e-01 1.000000000000000000e+00
3.540893051940688929e-01 2.589216061639046940e-01 1.000000000000000000e+00
3.308037540575806124e-01 2.100000028690158782e-01 1.000000000000000444e+00
3.344254534821088920e-01 2.344607987841170194e-01 9.999999999999997780e-01
3.504676028096264107e-01 2.344608073959347505e-01 9.999999999999995559e-01
4.387032880034329452e-01 1.900000013072011273e-01 1.000000000000000000e+00
4.963263976385538512e-01 1.409405658058374144e-01 1.000000000000000000e+00
4.966943419666675075e-01 1.900000172069370719e-01 1.000000000000000000e+00
4.675148555446798637e-01 1.654702866468671374e-01 1.000000000000000444e+00
4.965103578523730188e-01 1.654702891731119063e-01 9.999999999999997780e-01
4.676987605857785280e-01 1.899999985515733736e-01 9.999999999999995559e-01
4.387032880034329452e-01 1.900000013072011273e-01 1.000000000000000000e+00
4.234911933461686373e-01 1.367567805946060810e-01 1.000000000000000000e+00
4.963263976385538512e-01 1.409405658058374144e-01 1.000000000000000000e+00
4.310972293058289995e-01 1.633783876268365687e-01 1.000000000000000444e+00
4.599088076854578877e-01 1.388486752788093137e-01 9.999999999999997780e-01
4.675148555446795862e-01 1.654702866468669709e-01 9.999999999999995559e-01
4.387032880034329452e-01 1.900000013072011273e-01 1.000000000000000000e+00
3.872126027864629672e-01 1.899999990221382662e-01 1.000000000000000000e+00
4.234911933461686373e-01 1.367567805946060810e-01 1.000000000000000000e+00
4.129579454337002353e-01 1.899999998425644376e-01 1.000000000000000444e+00
4.053518944718649819e-01 1.633783891988709602e-01 9.999999999999997780e-01
4.310972293058285554e-01 1.633783876268363744e-01 9.999999999999995559e-01
3.872126027864629672e-01 1.899999990221382662e-01 1.000000000000000000e+00
4.234911933461686373e-01 1.367567805946060810e-01 1.000000000000000000e+00
3.666112263197007781e-01 1.476043204395194042e-01 1.000000000000000000e+00
4.053518944718653150e-01 1.633783891988711268e-01 1.000000000000000444e+00
3.950512095522709655e-01 1.421805493901293349e-01 9.999999999999997780e-01
3.769119158797711866e-01 1.688021601605554922e-01 9.999999999999995559e-01
3.872126027864629672e-01 1.899999990221382662e-01 1.000000000000000000e+00
3.468458877237406979e-01 1.899999987583442240e-01 1.000000000000000000e+00
3.666112263197007781e-01 1.476043204395194042e-01 1.000000000000000000e+00
3.670292464613201244e-01 1.899999993243190466e-01 1.000000000000000444e+00
3.567285597875604064e-01 1.688021602796570819e-01 9.999999999999997780e-01
3.769119158797711866e-01 1.688021601605554922e-01 9.999999999999995559e-01
3.468458877237406979e-01 1.899999987583442240e-01 1.000000000000000000e+00
3.666112263197007781e-01 1.476043204395194042e-01 1.000000000000000000e+00
3.119937471188922173e-01 1.517218181649296893e-01 1.000000000000000000e+00
3.567285597875607395e-01 1.688021602796572207e-01 1.000000000000000444e+00
3.393024936249383061e-01 1.496630706482106332e-01 9.999999999999997780e-01
3.294198196586958227e-01 1.708609099308416590e-01 9.999999999999995559e-01
3.468458877237406979e-01 1.899999987583442240e-01 1.000000000000000000e+00
3.147616106458970830e-01 1.899999992477321986e-01 1.000000000000000000e+00
3.119937471188922173e-01 1.517218181649296893e-01 1.000000000000000000e+00
3.308037514629298403e-01 1.900000002317279446e-01 1.000000000000000444e+00
3.133776809934040730e-01 1.708609095148055923e-01 9.999999999999997780e-01
3.294198196586958227e-01 1.708609099308416590e-01 9.999999999999995559e-01
3.147616106458970830e-01 1.899999992477321986e-01 1.000000000000000000e+00
2.897572374277071483e-01 1.900000032396678418e-01 1.000000000000000000e+00
3.119937471188922173e-01 1.517218181649296893e-01 1.000000000000000000e+00
3.022594226904452563e-01 1.900000004000833853e-01 1.000000000000000444e+00
3.008754894051590689e-01 1.708609085785846859e-01 9.999999999999997780e-01
3.133776809934039620e-01 1.708609095148055368e-01 9.999999999999995559e-01
3.727118990386547592e-01 8.433701932968200310e-02 1.000000000000000000e+00
4.636068550240307062e-01 7.312318213366010566e-02 1.000000000000000000e+00
4.234911933461686373e-01 1.367567805946060810e-01 1.000000000000000000e+00
4.181593741526904995e-01 7.873010060331686599e-02 1.000000000000000444e+00
4.435490178596961930e-01 1.049399798772884113e-01 9.999999999999997780e-01
3.981015405329033641e-01 1.105468987208059611e-01 9.999999999999995559e-01
3.727118990386547592e-01 8.433701932968200310e-02 1.000000000000000000e+00
4.636068550240307062e-01 7.312318213366010566e-02 1.000000000000000000e+00
4.177126518735220784e-01 -1.823886674532756364e-11 1.000000000000000000e+00
4.181593741526904995e-01 7.873010060331686599e-02 1.000000000000000444e+00
4.406597535301793322e-01 3.656159132767480141e-02 9.999999999999997780e-01
3.952122738568240035e-01 4.216850957987839515e-02 9.999999999999995559e-01
3.727118990386547592e-01 8.433701932968200310e-02 1.000000000000000000e+00
4.234911933461686373e-01 1.367567805946060810e-01 1.000000000000000000e+00
3.666112263197007781e-01 1.476043204395194042e-01 1.000000000000000000e+00
3.981015405329036971e-01 1.105468987208060583e-01 1.000000000000000444e+00
3.950512095522709655e-01 1.421805493901293349e-01 9.999999999999997780e-01
3.696615632010899488e-01 1.159706701783471405e-01 9.999999999999995559e-01
3.727118990386547592e-01 8.433701932968200310e-02 1.000000000000000000e+00
3.131120294435516538e-01 -1.678676981493621034e-10 1.000000000000000000e+00
4.177126518735220784e-01 -1.823886674532756364e-11 1.000000000000000000e+00
3.429119627967510686e-01 4.216850958403075417e-02 1.000000000000000444e+00
3.654123405368205901e-01 -4.588740596150161637e-11 9.999999999999997780e-01
3.952122738568240035e-01 4.216850957987839515e-02 9.999999999999995559e-01
3.727118990386547592e-01 8.433701932968200310e-02 1.000000000000000000e+00
3.666112263197007781e-01 1.476043204395194042e-01 1.000000000000000000e+00
3.119937471188922173e-01 1.517218181649296893e-01 1.000000000000000000e+00
3.696615632010902819e-01 1.159706701783472516e-01 1.000000000000000444e+00
3.393024936249383061e-01 1.496630706482106332e-01 9.999999999999997780e-01
3.423528231529726074e-01 1.180294194110013406e-01 9.999999999999995559e-01
3.727118990386547592e-01 8.433701932968200310e-02 1.000000000000000000e+00
3.131120294435516538e-01 -1.678676981493621034e-10 1.000000000000000000e+00
3.063508267562373155e-01 8.960165731481645190e-02 1.000000000000000000e+00
3.429119627967510686e-01 4.216850958403075417e-02 1.000000000000000444e+00
3.097314284718686306e-01 4.480082862432453739e-02 9.999999999999997780e-01
3.395313616406920865e-01 8.696933832315505153e-02 9.999999999999995559e-01
3.131120294435516538e-01 -1.678676981493621034e-10 1.000000000000000000e+00
2.576693725293206505e-01 7.162644647806275244e-02 1.000000000000000000e+00
2.164721646596783344e-01 -7.043654028344121243e-10 1.000000000000000000e+00
2.853907011329122612e-01 3.581322327202138278e-02 1.000000000000000444e+00
2.370707705585404224e-01 3.581322340263275866e-02 9.999999999999997780e-01
2.647920997790784159e-01 4.796647367114138761e-11 9.999999999999995559e-01
3.727118990386547592e-01 8.433701932968200310e-02 1.000000000000000000e+00
3.063508267562373155e-01 8.960165731481645190e-02 1.000000000000000000e+00
3.119937471188922173e-01 1.517218181649296893e-01 1.000000000000000000e+00
3.395313616406925306e-01 8.696933832315513480e-02 1.000000000000000444e+00
3.091722882758585200e-01 1.206617383216863348e-01 9.999999999999997780e-01
3.423528231529726074e-01 1.180294194110013406e-01 9.999999999999995559e-01
3.131120294435516538e-01 -1.678676981493621034e-10 1.000000000000000000e+00
3.063508267562373155e-01 8.960165731481645190e-02 1.000000000000000000e+00
2.576693725293206505e-01 7.162644647806275244e-02 1.000000000000000000e+00
3.097314284718688526e-01 4.480082862432456514e-02 1.000000000000000444e+00
2.820101002490759123e-01 8.061405213998011632e-02 9.999999999999997780e-01
2.853907011329120391e-01 3.581322327202135503e-02 9.999999999999995559e-01
2.576693725293206505e-01 7.162644647806275244e-02 1.000000000000000000e+00
2.164721646596783344e-01 -7.043654028344121243e-10 1.000000000000000000e+00
2.072663039655797401e-01 8.211020110278104134e-02 1.000000000000000000e+00
2.370707705585405889e-01 3.581322340263277254e-02 1.000000000000000444e+00
2.118692363543301371e-01 4.105509964622260088e-02 9.999999999999997780e-01
2.324678383724353981e-01 7.686832304687925277e-02 9.999999999999995559e-01
3.063508267562373155e-01 8.960165731481645190e-02 1.000000000000000000e+00
3.119937471188922173e-01 1.517218181649296893e-01 1.000000000000000000e+00
2.707106774633010193e-01 1.292893215998651701e-01 1.000000000000000000e+00
3.091722882758588531e-01 1.206617383216864597e-01 1.000000000000000444e+00
2.913522143223725158e-01 1.405055704047448728e-01 9.999999999999997780e-01
2.885307529556981887e-01 1.094454897148385286e-01 9.999999999999995559e-01
3.063508267562373155e-01 8.960165731481645190e-02 1.000000000000000000e+00
2.576693725293206505e-01 7.162644647806275244e-02 1.000000000000000000e+00
2.707106774633010193e-01 1.292893215998651701e-01 1.000000000000000000e+00
2.820101002490760234e-01 8.061405213998018571e-02 1.000000000000000444e+00
2.641900253476239246e-01 1.004578843183724923e-01 9.999999999999997780e-01
2.885307529556981887e-01 1.094454897148385286e-01 9.999999999999995559e-01
2.576693725293206505e-01 7.162644647806275244e-02 1.000000000000000000e+00
2.072663039655797401e-01 8.211020110278104134e-02 1.000000000000000000e+00
2.305416450621673718e-01 1.292893204635098270e-01 1.000000000000000000e+00
2.324678383724355923e-01 7.686832304687933604e-02 1.000000000000000444e+00
2.189039766853981550e-01 1.056997613273760322e-01 9.999999999999997780e-01
2.441055092495702517e-01 1.004578840032805398e-01 9.999999999999995559e-01
2.576693725293206505e-01 7.162644647806275244e-02 1.000000000000000000e+00
2.305416450621673718e-01 1.292893204635098270e-01 1.000000000000000000e+00
2.707106774633010193e-01 1.292893215998651701e-01 1.000000000000000000e+00
2.441055092495705292e-01 1.004578840032805953e-01 1.000000000000000444e+00
2.506261626307053070e-01 1.292893220017745370e-01 9.999999999999997780e-01
2.641900253476238136e-01 1.004578843183724646e-01 9.999999999999995559e-01
2.305416450621673718e-01 1.292893204635098270e-01 1.000000000000000000e+00
2.707106774633010193e-01 1.292893215998651701e-01 1.000000000000000000e+00
2.353553384714955343e-01 1.646446614984929391e-01 1.000000000000000000e+00
2.506261626307054735e-01 1.292893220017746203e-01 1.000000000000000444e+00
2.530330075549209745e-01 1.469669910715857841e-01 9.999999999999997780e-01
2.329484947001563000e-01 1.469669922253089012e-01 9.999999999999995559e-01
4.636068550240307062e-01 7.312318213366010566e-02 1.000000000000000000e+00
5.451755782208457246e-01 8.216874374352295396e-02 1.000000000000000000e+00
4.963263976385538512e-01 1.409405658058374144e-01 1.000000000000000000e+00
5.043912134909090961e-01 7.764596206020693558e-02 1.000000000000000444e+00
5.207510011556456542e-01 1.115546579805708483e-01 9.999999999999997780e-01
4.799666479996628765e-01 1.070318791570129130e-01 9.999999999999995559e-01
4.636068550240307062e-01 7.312318213366010566e-02 1.000000000000000000e+00
5.273067198289826951e-01 -7.678519921718502389e-10 1.000000000000000000e+00
5.451755782208457246e-01 8.216874374352295396e-02 1.000000000000000000e+00
4.954567888502238726e-01 3.656159140949171577e-02 1.000000000000000444e+00
5.362411524939010299e-01 4.108437199349090213e-02 9.999999999999997780e-01
5.043912134909085410e-01 7.764596206020686620e-02 9.999999999999995559e-01
4.636068550240307062e-01 7.312318213366010566e-02 1.000000000000000000e+00
4.234911933461686373e-01 1.367567805946060810e-01 1.000000000000000000e+00
4.963263976385538512e-01 1.409405658058374144e-01 1.000000000000000000e+00
4.435490178596966371e-01 1.049399798772884945e-01 1.000000000000000444e+00
4.599088076854578877e-01 1.388486752788093137e-01 9.999999999999997780e-01
4.799666479996628765e-01 1.070318791570129130e-01 9.999999999999995559e-01
4.636068550240307062e-01 7.312318213366010566e-02 1.000000000000000000e+00
4.177126518735220784e-01 -1.823886674532756364e-11 1.000000000000000000e+00
5.273067198289826951e-01 -7.678519921718502389e-10 1.000000000000000000e+00
4.406597535301795543e-01 3.656159132767482223e-02 1.000000000000000444e+00
4.725096883879474907e-01 -1.220172403016977064e-10 9.999999999999997780e-01
4.954567888502233175e-01 3.656159140949167413e-02 9.999999999999995559e-01
4.237172035196377085e-01 3.237700642029820441e-01 1.000000000000000000e+00
4.145166405198340009e-01 2.545584715110570939e-01 1.000000000000000000e+00
3.540893051940688929e-01 2.589216061639046940e-01 1.000000000000000000e+00
4.191169236605373771e-01 2.891642690990567921e-01 1.000000000000000444e+00
3.843029805450500214e-01 2.567400442589840015e-01 9.999999999999997780e-01
3.889032569593001698e-01 2.913458371949719794e-01 9.999999999999995559e-01
4.145166405198340009e-01 2.545584715110570939e-01 1.000000000000000000e+00
4.387032815470340852e-01 2.099999986533985508e-01 1.000000000000000000e+00
4.674252735973668527e-01 2.612020009748032279e-01 1.000000000000000000e+00
4.266099609062889986e-01 2.322792348908434279e-01 1.000000000000000444e+00
4.530642785365691649e-01 2.356010002904931344e-01 9.999999999999997780e-01
4.409709582455126897e-01 2.578802370598684557e-01 9.999999999999995559e-01
4.237172035196377085e-01 3.237700642029820441e-01 1.000000000000000000e+00
3.540893051940688929e-01 2.589216061639046940e-01 1.000000000000000000e+00
3.427154030607059143e-01 3.384573860235907672e-01 1.000000000000000000e+00
3.889032569593005584e-01 2.913458371949722570e-01 1.000000000000000444e+00
3.484023655934625485e-01 2.986895036758330235e-01 9.999999999999997780e-01
3.832163037676148964e-01 3.311137241864509639e-01 9.999999999999995559e-01
4.237172035196377085e-01 3.237700642029820441e-01 1.000000000000000000e+00
4.145166405198340009e-01 2.545584715110570939e-01 1.000000000000000000e+00
4.674252735973668527e-01 2.612020009748032279e-01 1.000000000000000000e+00
4.191169236605373771e-01 2.891642690990567921e-01 1.000000000000000444e+00
4.409709582455128563e-01 2.578802370598685112e-01 9.999999999999997780e-01
4.455712371570380581e-01 2.924860316539480420e-01 9.999999999999995559e-01
4.674252735973668527e-01 2.612020009748032279e-01 1.000000000000000000e+00
5.134464995924967745e-01 2.504299253926674518e-01 1.000000000000000000e+00
5.067796559205288709e-01 3.118582606288797798e-01 1.000000000000000000e+00
4.904358871814182841e-01 2.558159634140685368e-01 1.000000000000000444e+00
5.101130782281996234e-01 2.811440931066653270e-01 9.999999999999997780e-01
4.871024631932721061e-01 2.865301301042679771e-01 9.999999999999995559e-01
4.237172035196377085e-01 3.237700642029820441e-01 1.000000000000000000e+00
3.427154030607059143e-01 3.384573860235907672e-01 1.000000000000000000e+00
3.985449466420928344e-01 4.100000010639534009e-01 1.000000000000000000e+00
3.832163037676152850e-01 3.311137241864512415e-01 1.000000000000000444e+00
3.706301768061193713e-01 3.742286931309648512e-01 9.999999999999997780e-01
4.111310749990271241e-01 3.668850314467628770e-01 9.999999999999995559e-01
4.237172035196377085e-01 3.237700642029820441e-01 1.000000000000000000e+00
4.674252735973668527e-01 2.612020009748032279e-01 1.000000000000000000e+00
5.067796559205288709e-01 3.118582606288797798e-01 1.000000000000000000e+00
4.455712371570385022e-01 2.924860316539484306e-01 1.000000000000000444e+00
4.871024631932722171e-01 2.865301301042680882e-01 9.999999999999997780e-01
4.652484276649266337e-01 3.178141613097473228e-01 9.999999999999995559e-01
4.237172035196377085e-01 3.237700642029820441e-01 1.000000000000000000e+00
3.985449466420928344e-01 4.100000010639534009e-01 1.000000000000000000e+00
5.061482959799863401e-01 4.100000011075613515e-01 1.000000000000000000e+00
4.111310749990275681e-01 3.668850314467632656e-01 1.000000000000000444e+00
4.523466210276243515e-01 4.100000001490093360e-01 9.999999999999997780e-01
4.649327482865357464e-01 3.668850317060932675e-01 9.999999999999995559e-01
4.237172035196377085e-01 3.237700642029820441e-01 1.000000000000000000e+00
5.067796559205288709e-01 3.118582606288797798e-01 1.000000000000000000e+00
5.061482959799863401e-01 4.100000011075613515e-01 1.000000000000000000e+00
4.652484276649269113e-01 3.178141613097476559e-01 1.000000000000000444e+00
5.064639739862599743e-01 3.609291297731870851e-01 9.999999999999997780e-01
4.649327482865357464e-01 3.668850317060932675e-01 9.999999999999995559e-01
4.387032815470340852e-01 2.099999986533985508e-01 1.000000000000000000e+00
4.966942545634340234e-01 2.100000001538219752e-01 1.000000000000000000e+00
4.674252735973668527e-01 2.612020009748032279e-01 1.000000000000000000e+00
4.676987693161522852e-01 2.100000001648632819e-01 1.000000000000000444e+00
4.820597644241021440e-01 2.356010007942961892e-01 9.999999999999997780e-01
4.530642785365690539e-01 2.356010002904931344e-01 9.999999999999995559e-01
5.410822176557787966e-01 2.099999986773259109e-01 1.000000000000000000e+00
5.744359963207196218e-01 2.099999815102967515e-01 1.000000000000000000e+00
5.584885974128808162e-01 2.580802182150503388e-01 1.000000000000000000e+00
5.577591309277318832e-01 2.100000021162385100e-01 1.000000000000000444e+00
5.664622837872721473e-01 2.340400924145200068e-01 9.999999999999997780e-01
5.497853766427753808e-01 2.340400925019484324e-01 9.999999999999995559e-01
4.966942545634340234e-01 2.100000001538219752e-01 1.000000000000000000e+00
5.410822176557787966e-01 2.099999986773259109e-01 1.000000000000000000e+00
5.134464995924967745e-01 2.504299253926674518e-01 1.000000000000000000e+00
5.188882373801894099e-01 2.100000001410981809e-01 1.000000000000000444e+00
5.272643600144438780e-01 2.302149627107622498e-01 9.999999999999997780e-01
5.050703776587001093e-01 2.302149629932569164e-01 9.999999999999995559e-01
4.966942545634340234e-01 2.100000001538219752e-01 1.000000000000000000e+00
4.674252735973668527e-01 2.612020009748032279e-01 1.000000000000000000e+00
5.134464995924967745e-01 2.504299253926674518e-01 1.000000000000000000e+00
4.820597644241024216e-01 2.356010007942964390e-01 1.000000000000000444e+00
4.904358871814179510e-01 2.558159634140683703e-01 9.999999999999997780e-01
5.050703776587001093e-01 2.302149629932569164e-01 9.999999999999995559e-01
5.410822176557787966e-01 2.099999986773259109e-01 1.000000000000000000e+00
5.134464995924967745e-01 2.504299253926674518e-01 1.000000000000000000e+00
5.584885974128808162e-01 2.580802182150503388e-01 1.000000000000000000e+00
5.272643600144442111e-01 2.302149627107624164e-01 1.000000000000000444e+00
5.359675207834373456e-01 2.542550571087101030e-01 9.999999999999997780e-01
5.497853766427753808e-01 2.340400925019484324e-01 9.999999999999995559e-01
5.134464995924967745e-01 2.504299253926674518e-01 1.000000000000000000e+00
5.067796559205288709e-01 3.118582606288797798e-01 1.000000000000000000e+00
5.584885974128808162e-01 2.580802182150503388e-01 1.000000000000000000e+00
5.101130782281999565e-01 2.811440931066655491e-01 1.000000000000000444e+00
5.326340869036175762e-01 2.849692194141908996e-01 9.999999999999997780e-01
5.359675207834373456e-01 2.542550571087100475e-01 9.999999999999995559e-01
5.067796559205288709e-01 3.118582606288797798e-01 1.000000000000000000e+00
5.584885974128808162e-01 2.580802182150503388e-01 1.000000000000000000e+00
5.818353753744821555e-01 3.295511992478559748e-01 1.000000000000000000e+00
5.326340869036180203e-01 2.849692194141910662e-01 1.000000000000000444e+00
5.701619847850001310e-01 2.938157078945936584e-01 9.999999999999997780e-01
5.443075332847131520e-01 3.207047406318872529e-01 9.999999999999995559e-01
5.067796559205288709e-01 3.118582606288797798e-01 1.000000000000000000e+00
5.061482959799863401e-01 4.100000011075613515e-01 1.000000000000000000e+00
5.818353753744821555e-01 3.295511992478559748e-01 1.000000000000000000e+00
5.064639739862604184e-01 3.609291297731873072e-01 1.000000000000000444e+00
5.439918535314977044e-01 3.697756106270978504e-01 9.999999999999997780e-01
5.443075332847131520e-01 3.207047406318872529e-01 9.999999999999995559e-01
5.061482959799863401e-01 4.100000011075613515e-01 1.000000000000000000e+00
6.169178414589278070e-01 4.100000073907132392e-01 1.000000000000000000e+00
5.818353753744821555e-01 3.295511992478559748e-01 1.000000000000000000e+00
5.615330601735351035e-01 4.099999981635984447e-01 1.000000000000000444e+00
5.993766339764771134e-01 3.697756170831896227e-01 9.999999999999997780e-01
5.439918535314975934e-01 3.697756106270977394e-01 9.999999999999995559e-01
6.169178414589278070e-01 4.100000073907132392e-01 1.000000000000000000e+00
6.620127749635131842e-01 3.368397899536570428e-01 1.000000000000000000e+00
5.818353753744821555e-01 3.295511992478559748e-01 1.000000000000000000e+00
6.394652827257740757e-01 3.734198829878232484e-01 1.000000000000000444e+00
6.219240867891274727e-01 3.331955030023647790e-01 9.999999999999997780e-01
5.993766339764768913e-01 3.697756170831894562e-01 9.999999999999995559e-01
5.520906582650741967e-01 1.456617294129077256e-01 1.000000000000000000e+00
6.061046672980331396e-01 1.131768347564063720e-01 1.000000000000000000e+00
5.898311462387584303e-01 1.609200979173240897e-01 1.000000000000000000e+00
5.790976585607223726e-01 1.294192813998021052e-01 1.000000000000000444e+00
5.979679062469096529e-01 1.370484666683648434e-01 9.999999999999997780e-01
5.709609020595931561e-01 1.532909134455918976e-01 9.999999999999995559e-01
5.520906582650741967e-01 1.456617294129077256e-01 1.000000000000000000e+00
6.061046672980331396e-01 1.131768347564063720e-01 1.000000000000000000e+00
5.451755782208457246e-01 8.216874374352295396e-02 1.000000000000000000e+00
5.790976585607223726e-01 1.294192813998021052e-01 1.000000000000000444e+00
5.756401218818666399e-01 9.767278850152100178e-02 9.999999999999997780e-01
5.486331125964888367e-01 1.139152348035505080e-01 9.999999999999995559e-01
5.520906582650741967e-01 1.456617294129077256e-01 1.000000000000000000e+00
5.898311462387584303e-01 1.609200979173240897e-01 1.000000000000000000e+00
5.744360301450101014e-01 1.899999993358904293e-01 1.000000000000000000e+00
5.709609020595937112e-01 1.532909134455920919e-01 1.000000000000000444e+00
5.821335937817989636e-01 1.754600498004886266e-01 9.999999999999997780e-01
5.632633428584143953e-01 1.678308639849012684e-01 9.999999999999995559e-01
5.520906582650741967e-01 1.456617294129077256e-01 1.000000000000000000e+00
5.451755782208457246e-01 8.216874374352295396e-02 1.000000000000000000e+00
4.963263976385538512e-01 1.409405658058374144e-01 1.000000000000000000e+00
5.486331125964893918e-01 1.139152348035506329e-01 1.000000000000000444e+00
5.207510011556456542e-01 1.115546579805708483e-01 9.999999999999997780e-01
5.242085481409992642e-01 1.433011523232374795e-01 9.999999999999995559e-01
5.520906582650741967e-01 1.456617294129077256e-01 1.000000000000000000e+00
5.410822213734612918e-01 1.900000006205821990e-01 1.000000000000000000e+00
5.744360301450101014e-01 1.899999993358904293e-01 1.000000000000000000e+00
5.465864348052371646e-01 1.678308636339755633e-01 1.000000000000000444e+00
5.577591273272965999e-01 1.900000000155253055e-01 9.999999999999997780e-01
5.632633428584143953e-01 1.678308639849012684e-01 9.999999999999995559e-01
5.520906582650741967e-01 1.456617294129077256e-01 1.000000000000000000e+00
5.410822213734612918e-01 1.900000006205821990e-01 1.000000000000000000e+00
4.963263976385538512e-01 1.409405658058374144e-01 1.000000000000000000e+00
5.465864348052371646e-01 1.678308636339755633e-01 1.000000000000000444e+00
5.187043288039775435e-01 1.654702878219585227e-01 9.999999999999997780e-01
5.242085481409992642e-01 1.433011523232374795e-01 9.999999999999995559e-01
5.410822213734612918e-01 1.900000006205821990e-01 1.000000000000000000e+00
4.963263976385538512e-01 1.409405658058374144e-01 1.000000000000000000e+00
