x y mesh_f
1.020000000000000018e+00 3.304061017820884572e-01 0.000000000000000000e+00
1.010000000000000009e+00 3.503045763365663090e-01 0.000000000000000000e+00
1.000000000000000000e+00 3.403553390593273553e-01 0.000000000000000000e+00
1.010000000000000009e+00 3.304061017820884572e-01 0.000000000000000000e+00
1.020000000000000018e+00 3.403553390593273553e-01 0.000000000000000000e+00
1.010000000000000009e+00 3.403553390593273553e-01 0.000000000000000000e+00
1.000000000000000000e+00 3.702030508910442164e-01 0.000000000000000000e+00
9.799999999999999822e-01 3.702030508910442164e-01 0.000000000000000000e+00
9.799999999999999822e-01 3.503045763365663090e-01 0.000000000000000000e+00
1.000000000000000000e+00 3.503045763365663090e-01 0.000000000000000000e+00
9.899999999999999911e-01 3.702030508910442164e-01 0.000000000000000000e+00
9.799999999999999822e-01 3.602538136138052627e-01 0.000000000000000000e+00
9.899999999999999911e-01 3.503045763365663090e-01 0.000000000000000000e+00
1.000000000000000000e+00 3.602538136138052627e-01 0.000000000000000000e+00
9.899999999999999911e-01 3.602538136138052627e-01 0.000000000000000000e+00
9.799999999999999822e-01 3.901015254455221237e-01 0.000000000000000000e+00
9.599999999999999645e-01 3.901015254455221237e-01 0.000000000000000000e+00
9.599999999999999645e-01 3.702030508910442164e-01 0.000000000000000000e+00
9.799999999999999822e-01 3.702030508910442164e-01 0.000000000000000000e+00
9.699999999999999734e-01 3.901015254455221237e-01 0.000000000000000000e+00
9.599999999999999645e-01 3.801522881682831700e-01 0.000000000000000000e+00
9.699999999999999734e-01 3.702030508910442164e-01 0.000000000000000000e+00
9.799999999999999822e-01 3.801522881682831700e-01 0.000000000000000000e+00
9.699999999999999734e-01 3.801522881682831700e-01 0.000000000000000000e+00
9.599999999999999645e-01 3.901015254455221237e-01 0.000000000000000000e+00
9.399999999999999467e-01 3.901015254455221237e-01 0.000000000000000000e+00
9.399999999999999467e-01 4.099999999999999756e-01 0.000000000000000000e+00
9.599999999999999645e-01 4.099999999999999756e-01 0.000000000000000000e+00
9.499999999999999556e-01 3.901015254455221237e-01 0.000000000000000000e+00
9.399999999999999467e-01 4.000507627227610774e-01 0.000000000000000000e+00
9.499999999999999556e-01 4.099999999999999756e-01 0.000000000000000000e+00
9.599999999999999645e-01 4.000507627227610774e-01 0.000000000000000000e+00
9.499999999999999556e-01 4.000507627227610774e-01 0.000000000000000000e+00
1.120000000000000107e+00 2.353553390593273731e-01 0.000000000000000000e+00
1.100000000000000089e+00 2.353553390593273731e-01 0.000000000000000000e+00
1.100000000000000089e+00 2.099999999999999922e-01 0.000000000000000000e+00
1.120000000000000107e+00 2.099999999999999922e-01 0.000000000000000000e+00
1.110000000000000098e+00 2.353553390593273731e-01 0.000000000000000000e+00
1.100000000000000089e+00 2.226776695296636688e-01 0.000000000000000000e+00
1.110000000000000098e+00 2.099999999999999922e-01 0.000000000000000000e+00
1.120000000000000107e+00 2.226776695296636688e-01 0.000000000000000000e+00
1.110000000000000098e+00 2.226776695296636688e-01 0.000000000000000000e+00
1.100000000000000089e+00 2.353553390593273731e-01 0.000000000000000000e+00
1.080000000000000071e+00 2.353553390593273731e-01 0.000000000000000000e+00
1.080000000000000071e+00 2.530330085889910818e-01 0.000000000000000000e+00
1.100000000000000089e+00 2.530330085889910818e-01 0.000000000000000000e+00
1.090000000000000080e+00 2.353553390593273731e-01 0.000000000000000000e+00
1.080000000000000071e+00 2.441941738241592275e-01 0.000000000000000000e+00
1.090000000000000080e+00 2.530330085889910818e-01 0.000000000000000000e+00
1.100000000000000089e+00 2.441941738241592275e-01 0.000000000000000000e+00
1.090000000000000080e+00 2.441941738241592275e-01 0.000000000000000000e+00
1.080000000000000071e+00 2.707106781186547906e-01 0.000000000000000000e+00
1.060000000000000053e+00 2.707106781186547906e-01 0.000000000000000000e+00
1.060000000000000053e+00 2.530330085889910818e-01 0.000000000000000000e+00
1.080000000000000071e+00 2.530330085889910818e-01 0.000000000000000000e+00
1.070000000000000062e+00 2.707106781186547906e-01 0.000000000000000000e+00
1.060000000000000053e+00 2.618718433538229640e-01 0.000000000000000000e+00
1.070000000000000062e+00 2.530330085889910818e-01 0.000000000000000000e+00
1.080000000000000071e+00 2.618718433538229640e-01 0.000000000000000000e+00
1.070000000000000062e+00 2.618718433538229640e-01 0.000000000000000000e+00
1.060000000000000053e+00 2.906091526731326979e-01 0.000000000000000000e+00
1.040000000000000036e+00 2.906091526731326979e-01 0.000000000000000000e+00
1.040000000000000036e+00 2.707106781186547906e-01 0.000000000000000000e+00
1.060000000000000053e+00 2.707106781186547906e-01 0.000000000000000000e+00
1.050000000000000044e+00 2.906091526731326979e-01 0.000000000000000000e+00
1.040000000000000036e+00 2.806599153958937443e-01 0.000000000000000000e+00
1.050000000000000044e+00 2.707106781186547906e-01 0.000000000000000000e+00
1.060000000000000053e+00 2.806599153958937443e-01 0.000000000000000000e+00
1.050000000000000044e+00 2.806599153958937443e-01 0.000000000000000000e+00
1.040000000000000036e+00 3.105076272276105498e-01 0.000000000000000000e+00
1.020000000000000018e+00 3.105076272276105498e-01 0.000000000000000000e+00
1.020000000000000018e+00 2.906091526731326979e-01 0.000000000000000000e+00
1.040000000000000036e+00 2.906091526731326979e-01 0.000000000000000000e+00
1.030000000000000027e+00 3.105076272276105498e-01 0.000000000000000000e+00
1.020000000000000018e+00 3.005583899503716516e-01 0.000000000000000000e+00
1.030000000000000027e+00 2.906091526731326979e-01 0.000000000000000000e+00
1.040000000000000036e+00 3.005583899503716516e-01 0.000000000000000000e+00
1.030000000000000027e+00 3.005583899503716516e-01 0.000000000000000000e+00
1.020000000000000018e+00 3.304061017820884572e-01 0.000000000000000000e+00
1.000000000000000000e+00 3.304061017820884572e-01 0.000000000000000000e+00
1.000000000000000000e+00 3.105076272276105498e-01 0.000000000000000000e+00
1.020000000000000018e+00 3.105076272276105498e-01 0.000000000000000000e+00
1.010000000000000009e+00 3.304061017820884572e-01 0.000000000000000000e+00
1.000000000000000000e+00 3.204568645048495035e-01 0.000000000000000000e+00
1.010000000000000009e+00 3.105076272276105498e-01 0.000000000000000000e+00
1.020000000000000018e+00 3.204568645048495035e-01 0.000000000000000000e+00
1.010000000000000009e+00 3.204568645048495035e-01 0.000000000000000000e+00
1.000000000000000000e+00 3.503045763365663090e-01 0.000000000000000000e+00
9.799999999999999822e-01 3.503045763365663090e-01 0.000000000000000000e+00
9.799999999999999822e-01 3.304061017820884572e-01 0.000000000000000000e+00
1.000000000000000000e+00 3.304061017820884572e-01 0.000000000000000000e+00
9.899999999999999911e-01 3.503045763365663090e-01 0.000000000000000000e+00
9.799999999999999822e-01 3.403553390593273553e-01 0.000000000000000000e+00
9.899999999999999911e-01 3.304061017820884572e-01 0.000000000000000000e+00
1.000000000000000000e+00 3.403553390593273553e-01 0.000000000000000000e+00
9.899999999999999911e-01 3.403553390593273553e-01 0.000000000000000000e+00
9.799999999999999822e-01 3.702030508910442164e-01 0.000000000000000000e+00
9.599999999999999645e-01 3.702030508910442164e-01 0.000000000000000000e+00
9.599999999999999645e-01 3.503045763365663090e-01 0.000000000000000000e+00
9.799999999999999822e-01 3.503045763365663090e-01 0.000000000000000000e+00
9.699999999999999734e-01 3.702030508910442164e-01 0.000000000000000000e+00
9.599999999999999645e-01 3.602538136138052627e-01 0.000000000000000000e+00
9.699999999999999734e-01 3.503045763365663090e-01 0.000000000000000000e+00
9.799999999999999822e-01 3.602538136138052627e-01 0.000000000000000000e+00
9.699999999999999734e-01 3.602538136138052627e-01 0.000000000000000000e+00
9.599999999999999645e-01 3.901015254455221237e-01 0.000000000000000000e+00
9.399999999999999467e-01 3.901015254455221237e-01 0.000000000000000000e+00
9.399999999999999467e-01 3.702030508910442164e-01 0.000000000000000000e+00
9.599999999999999645e-01 3.702030508910442164e-01 0.000000000000000000e+00
9.499999999999999556e-01 3.901015254455221237e-01 0.000000000000000000e+00
9.399999999999999467e-01 3.801522881682831700e-01 0.000000000000000000e+00
9.499999999999999556e-01 3.702030508910442164e-01 0.000000000000000000e+00
9.599999999999999645e-01 3.801522881682831700e-01 0.000000000000000000e+00
9.499999999999999556e-01 3.801522881682831700e-01 0.000000000000000000e+00
9.399999999999999467e-01 3.901015254455221237e-01 0.000000000000000000e+00
9.199999999999999289e-01 3.901015254455221237e-01 0.000000000000000000e+00
9.199999999999999289e-01 4.099999999999999756e-01 0.000000000000000000e+00
9.399999999999999467e-01 4.099999999999999756e-01 0.000000000000000000e+00
9.299999999999999378e-01 3.901015254455221237e-01 0.000000000000000000e+00
9.199999999999999289e-01 4.000507627227610774e-01 0.000000000000000000e+00
9.299999999999999378e-01 4.099999999999999756e-01 0.000000000000000000e+00
9.399999999999999467e-01 4.000507627227610774e-01 0.000000000000000000e+00
9.299999999999999378e-01 4.000507627227610774e-01 0.000000000000000000e+00
1.100000000000000089e+00 2.353553390593273731e-01 0.000000000000000000e+00
1.080000000000000071e+00 2.353553390593273731e-01 0.000000000000000000e+00
1.080000000000000071e+00 2.099999999999999922e-01 0.000000000000000000e+00
1.100000000000000089e+00 2.099999999999999922e-01 0.000000000000000000e+00
1.090000000000000080e+00 2.353553390593273731e-01 0.000000000000000000e+00
1.080000000000000071e+00 2.226776695296636688e-01 0.000000000000000000e+00
1.090000000000000080e+00 2.099999999999999922e-01 0.000000000000000000e+00
1.100000000000000089e+00 2.226776695296636688e-01 0.000000000000000000e+00
1.090000000000000080e+00 2.226776695296636688e-01 0.000000000000000000e+00
1.080000000000000071e+00 2.353553390593273731e-01 0.000000000000000000e+00
1.060000000000000053e+00 2.353553390593273731e-01 0.000000000000000000e+00
1.060000000000000053e+00 2.530330085889910818e-01 0.000000000000000000e+00
1.080000000000000071e+00 2.530330085889910818e-01 0.000000000000000000e+00
1.070000000000000062e+00 2.353553390593273731e-01 0.000000000000000000e+00
1.060000000000000053e+00 2.441941738241592275e-01 0.000000000000000000e+00
1.070000000000000062e+00 2.530330085889910818e-01 0.000000000000000000e+00
1.080000000000000071e+00 2.441941738241592275e-01 0.000000000000000000e+00
1.070000000000000062e+00 2.441941738241592275e-01 0.000000000000000000e+00
1.060000000000000053e+00 2.707106781186547906e-01 0.000000000000000000e+00
1.040000000000000036e+00 2.707106781186547906e-01 0.000000000000000000e+00
1.040000000000000036e+00 2.530330085889910818e-01 0.000000000000000000e+00
1.060000000000000053e+00 2.530330085889910818e-01 0.000000000000000000e+00
1.050000000000000044e+00 2.707106781186547906e-01 0.000000000000000000e+00
1.040000000000000036e+00 2.618718433538229640e-01 0.000000000000000000e+00
1.050000000000000044e+00 2.530330085889910818e-01 0.000000000000000000e+00
1.060000000000000053e+00 2.618718433538229640e-01 0.000000000000000000e+00
1.050000000000000044e+00 2.618718433538229640e-01 0.000000000000000000e+00
1.040000000000000036e+00 2.906091526731326979e-01 0.000000000000000000e+00
1.020000000000000018e+00 2.906091526731326979e-01 0.000000000000000000e+00
1.020000000000000018e+00 2.707106781186547906e-01 0.000000000000000000e+00
1.040000000000000036e+00 2.707106781186547906e-01 0.000000000000000000e+00
1.030000000000000027e+00 2.906091526731326979e-01 0.000000000000000000e+00
1.020000000000000018e+00 2.806599153958937443e-01 0.000000000000000000e+00
1.030000000000000027e+00 2.707106781186547906e-01 0.000000000000000000e+00
1.040000000000000036e+00 2.806599153958937443e-01 0.000000000000000000e+00
1.030000000000000027e+00 2.806599153958937443e-01 0.000000000000000000e+00
1.020000000000000018e+00 3.105076272276105498e-01 0.000000000000000000e+00
1.000000000000000000e+00 3.105076272276105498e-01 0.000000000000000000e+00
1.000000000000000000e+00 2.906091526731326979e-01 0.000000000000000000e+00
1.020000000000000018e+00 2.906091526731326979e-01 0.000000000000000000e+00
1.010000000000000009e+00 3.105076272276105498e-01 0.000000000000000000e+00
1.000000000000000000e+00 3.005583899503716516e-01 0.000000000000000000e+00
1.010000000000000009e+00 2.906091526731326979e-01 0.000000000000000000e+00
1.020000000000000018e+00 3.005583899503716516e-01 0.000000000000000000e+00
1.010000000000000009e+00 3.005583899503716516e-01 0.000000000000000000e+00
1.000000000000000000e+00 3.304061017820884572e-01 0.000000000000000000e+00
9.799999999999999822e-01 3.304061017820884572e-01 0.000000000000000000e+00
9.799999999999999822e-01 3.105076272276105498e-01 0.000000000000000000e+00
1.000000000000000000e+00 3.105076272276105498e-01 0.000000000000000000e+00
9.899999999999999911e-01 3.304061017820884572e-01 0.000000000000000000e+00
9.799999999999999822e-01 3.204568645048495035e-01 0.000000000000000000e+00
9.899999999999999911e-01 3.105076272276105498e-01 0.000000000000000000e+00
1.000000000000000000e+00 3.204568645048495035e-01 0.000000000000000000e+00
9.899999999999999911e-01 3.204568645048495035e-01 0.000000000000000000e+00
9.799999999999999822e-01 3.503045763365663090e-01 0.000000000000000000e+00
9.599999999999999645e-01 3.503045763365663090e-01 0.000000000000000000e+00
9.599999999999999645e-01 3.304061017820884572e-01 0.000000000000000000e+00
9.799999999999999822e-01 3.304061017820884572e-01 0.000000000000000000e+00
9.699999999999999734e-01 3.503045763365663090e-01 0.000000000000000000e+00
9.599999999999999645e-01 3.403553390593273553e-01 0.000000000000000000e+00
9.699999999999999734e-01 3.304061017820884572e-01 0.000000000000000000e+00
9.799999999999999822e-01 3.403553390593273553e-01 0.000000000000000000e+00
9.699999999999999734e-01 3.403553390593273553e-01 0.000000000000000000e+00
9.599999999999999645e-01 3.702030508910442164e-01 0.000000000000000000e+00
9.399999999999999467e-01 3.702030508910442164e-01 0.000000000000000000e+00
9.399999999999999467e-01 3.503045763365663090e-01 0.000000000000000000e+00
9.599999999999999645e-01 3.503045763365663090e-01 0.000000000000000000e+00
9.499999999999999556e-01 3.702030508910442164e-01 0.000000000000000000e+00
9.399999999999999467e-01 3.602538136138052627e-01 0.000000000000000000e+00
9.499999999999999556e-01 3.503045763365663090e-01 0.000000000000000000e+00
9.599999999999999645e-01 3.602538136138052627e-01 0.000000000000000000e+00
9.499999999999999556e-01 3.602538136138052627e-01 0.000000000000000000e+00
9.399999999999999467e-01 3.901015254455221237e-01 0.000000000000000000e+00
9.199999999999999289e-01 3.901015254455221237e-01 0.000000000000000000e+00
9.199999999999999289e-01 3.702030508910442164e-01 0.000000000000000000e+00
9.399999999999999467e-01 3.702030508910442164e-01 0.000000000000000000e+00
9.299999999999999378e-01 3.901015254455221237e-01 0.000000000000000000e+00
9.199999999999999289e-01 3.801522881682831700e-01 0.000000000000000000e+00
9.299999999999999378e-01 3.702030508910442164e-01 0.000000000000000000e+00
9.399999999999999467e-01 3.801522881682831700e-01 0.000000000000000000e+00
9.299999999999999378e-01 3.801522881682831700e-01 0.000000000000000000e+00
1.080000000000000071e+00 2.353553390593273731e-01 0.000000000000000000e+00
1.060000000000000053e+00 2.353553390593273731e-01 0.000000000000000000e+00
1.060000000000000053e+00 2.099999999999999922e-01 0.000000000000000000e+00
1.080000000000000071e+00 2.099999999999999922e-01 0.000000000000000000e+00
1.070000000000000062e+00 2.353553390593273731e-01 0.000000000000000000e+00
1.060000000000000053e+00 2.226776695296636688e-01 0.000000000000000000e+00
1.070000000000000062e+00 2.099999999999999922e-01 0.000000000000000000e+00
1.080000000000000071e+00 2.226776695296636688e-01 0.000000000000000000e+00
1.070000000000000062e+00 2.226776695296636688e-01 0.000000000000000000e+00
1.060000000000000053e+00 2.353553390593273731e-01 0.000000000000000000e+00
1.040000000000000036e+00 2.353553390593273731e-01 0.000000000000000000e+00
1.040000000000000036e+00 2.530330085889910818e-01 0.000000000000000000e+00
1.060000000000000053e+00 2.530330085889910818e-01 0.000000000000000000e+00
1.050000000000000044e+00 2.353553390593273731e-01 0.000000000000000000e+00
1.040000000000000036e+00 2.441941738241592275e-01 0.000000000000000000e+00
1.050000000000000044e+00 2.530330085889910818e-01 0.000000000000000000e+00
1.060000000000000053e+00 2.441941738241592275e-01 0.000000000000000000e+00
1.050000000000000044e+00 2.441941738241592275e-01 0.000000000000000000e+00
1.040000000000000036e+00 2.707106781186547906e-01 0.000000000000000000e+00
1.020000000000000018e+00 2.707106781186547906e-01 0.000000000000000000e+00
1.020000000000000018e+00 2.530330085889910818e-01 0.000000000000000000e+00
1.040000000000000036e+00 2.530330085889910818e-01 0.000000000000000000e+00
1.030000000000000027e+00 2.707106781186547906e-01 0.000000000000000000e+00
1.020000000000000018e+00 2.618718433538229640e-01 0.000000000000000000e+00
1.030000000000000027e+00 2.530330085889910818e-01 0.000000000000000000e+00
1.040000000000000036e+00 2.618718433538229640e-01 0.000000000000000000e+00
1.030000000000000027e+00 2.618718433538229640e-01 0.000000000000000000e+00
1.020000000000000018e+00 2.906091526731326979e-01 0.000000000000000000e+00
1.000000000000000000e+00 2.906091526731326979e-01 0.000000000000000000e+00
1.000000000000000000e+00 2.707106781186547906e-01 0.000000000000000000e+00
1.020000000000000018e+00 2.707106781186547906e-01 0.000000000000000000e+00
1.010000000000000009e+00 2.906091526731326979e-01 0.000000000000000000e+00
1.000000000000000000e+00 2.806599153958937443e-01 0.000000000000000000e+00
1.010000000000000009e+00 2.707106781186547906e-01 0.000000000000000000e+00
1.020000000000000018e+00 2.806599153958937443e-01 0.000000000000000000e+00
1.010000000000000009e+00 2.806599153958937443e-01 0.000000000000000000e+00
1.000000000000000000e+00 3.105076272276105498e-01 0.000000000000000000e+00
9.799999999999999822e-01 3.105076272276105498e-01 0.000000000000000000e+00
9.799999999999999822e-01 2.906091526731326979e-01 0.000000000000000000e+00
1.000000000000000000e+00 2.906091526731326979e-01 0.000000000000000000e+00
9.899999999999999911e-01 3.105076272276105498e-01 0.000000000000000000e+00
9.799999999999999822e-01 3.005583899503716516e-01 0.000000000000000000e+00
9.899999999999999911e-01 2.906091526731326979e-01 0.000000000000000000e+00
1.000000000000000000e+00 3.005583899503716516e-01 0.000000000000000000e+00
9.899999999999999911e-01 3.005583899503716516e-01 0.000000000000000000e+00
9.799999999999999822e-01 3.304061017820884572e-01 0.000000000000000000e+00
9.599999999999999645e-01 3.304061017820884572e-01 0.000000000000000000e+00
9.599999999999999645e-01 3.105076272276105498e-01 0.000000000000000000e+00
9.799999999999999822e-01 3.105076272276105498e-01 0.000000000000000000e+00
9.699999999999999734e-01 3.304061017820884572e-01 0.000000000000000000e+00
9.599999999999999645e-01 3.204568645048495035e-01 0.000000000000000000e+00
9.699999999999999734e-01 3.105076272276105498e-01 0.000000000000000000e+00
9.799999999999999822e-01 3.204568645048495035e-01 0.000000000000000000e+00
9.699999999999999734e-01 3.204568645048495035e-01 0.000000000000000000e+00
9.599999999999999645e-01 3.503045763365663090e-01 0.000000000000000000e+00
9.399999999999999467e-01 3.503045763365663090e-01 0.000000000000000000e+00
9.399999999999999467e-01 3.304061017820884572e-01 0.000000000000000000e+00
9.599999999999999645e-01 3.304061017820884572e-01 0.000000000000000000e+00
9.499999999999999556e-01 3.503045763365663090e-01 0.000000000000000000e+00
9.399999999999999467e-01 3.403553390593273553e-01 0.000000000000000000e+00
9.499999999999999556e-01 3.304061017820884572e-01 0.000000000000000000e+00
9.599999999999999645e-01 3.403553390593273553e-01 0.000000000000000000e+00
9.499999999999999556e-01 3.403553390593273553e-01 0.000000000000000000e+00
9.399999999999999467e-01 3.702030508910442164e-01 0.000000000000000000e+00
9.199999999999999289e-01 3.702030508910442164e-01 0.000000000000000000e+00
9.199999999999999289e-01 3.503045763365663090e-01 0.000000000000000000e+00
9.399999999999999467e-01 3.503045763365663090e-01 0.000000000000000000e+00
9.299999999999999378e-01 3.702030508910442164e-01 0.000000000000000000e+00
9.199999999999999289e-01 3.602538136138052627e-01 0.000000000000000000e+00
9.299999999999999378e-01 3.503045763365663090e-01 0.000000000000000000e+00
9.399999999999999467e-01 3.602538136138052627e-01 0.000000000000000000e+00
9.299999999999999378e-01 3.602538136138052627e-01 0.000000000000000000e+00
1.060000000000000053e+00 2.353553390593273731e-01 0.000000000000000000e+00
1.040000000000000036e+00 2.353553390593273731e-01 0.000000000000000000e+00
1.040000000000000036e+00 2.099999999999999922e-01 0.000000000000000000e+00
1.060000000000000053e+00 2.099999999999999922e-01 0.000000000000000000e+00
1.050000000000000044e+00 2.353553390593273731e-01 0.000000000000000000e+00
1.040000000000000036e+00 2.226776695296636688e-01 0.000000000000000000e+00
1.050000000000000044e+00 2.099999999999999922e-01 0.000000000000000000e+00
1.060000000000000053e+00 2.226776695296636688e-01 0.000000000000000000e+00
1.050000000000000044e+00 2.226776695296636688e-01 0.000000000000000000e+00
1.040000000000000036e+00 2.353553390593273731e-01 0.000000000000000000e+00
1.020000000000000018e+00 2.353553390593273731e-01 0.000000000000000000e+00
1.020000000000000018e+00 2.530330085889910818e-01 0.000000000000000000e+00
1.040000000000000036e+00 2.530330085889910818e-01 0.000000000000000000e+00
1.030000000000000027e+00 2.353553390593273731e-01 0.000000000000000000e+00
1.020000000000000018e+00 2.441941738241592275e-01 0.000000000000000000e+00
1.030000000000000027e+00 2.530330085889910818e-01 0.000000000000000000e+00
1.040000000000000036e+00 2.441941738241592275e-01 0.000000000000000000e+00
1.030000000000000027e+00 2.441941738241592275e-01 0.000000000000000000e+00
1.020000000000000018e+00 2.707106781186547906e-01 0.000000000000000000e+00
1.000000000000000000e+00 2.707106781186547906e-01 0.000000000000000000e+00
1.000000000000000000e+00 2.530330085889910818e-01 0.000000000000000000e+00
1.020000000000000018e+00 2.530330085889910818e-01 0.000000000000000000e+00
1.010000000000000009e+00 2.707106781186547906e-01 0.000000000000000000e+00
1.000000000000000000e+00 2.618718433538229640e-01 0.000000000000000000e+00
1.010000000000000009e+00 2.530330085889910818e-01 0.000000000000000000e+00
1.020000000000000018e+00 2.618718433538229640e-01 0.000000000000000000e+00
1.010000000000000009e+00 2.618718433538229640e-01 0.000000000000000000e+00
1.000000000000000000e+00 2.906091526731326979e-01 0.000000000000000000e+00
9.799999999999999822e-01 2.906091526731326979e-01 0.000000000000000000e+00
9.799999999999999822e-01 2.707106781186547906e-01 0.000000000000000000e+00
1.000000000000000000e+00 2.707106781186547906e-01 0.000000000000000000e+00
9.899999999999999911e-01 2.906091526731326979e-01 0.000000000000000000e+00
9.799999999999999822e-01 2.806599153958937443e-01 0.000000000000000000e+00
9.899999999999999911e-01 2.707106781186547906e-01 0.000000000000000000e+00
1.000000000000000000e+00 2.806599153958937443e-01 0.000000000000000000e+00
9.899999999999999911e-01 2.806599153958937443e-01 0.000000000000000000e+00
9.799999999999999822e-01 3.105076272276105498e-01 0.000000000000000000e+00
9.599999999999999645e-01 3.105076272276105498e-01 0.000000000000000000e+00
9.599999999999999645e-01 2.906091526731326979e-01 0.000000000000000000e+00
9.799999999999999822e-01 2.906091526731326979e-01 0.000000000000000000e+00
9.699999999999999734e-01 3.105076272276105498e-01 0.000000000000000000e+00
9.599999999999999645e-01 3.005583899503716516e-01 0.000000000000000000e+00
9.699999999999999734e-01 2.906091526731326979e-01 0.000000000000000000e+00
9.799999999999999822e-01 3.005583899503716516e-01 0.000000000000000000e+00
9.699999999999999734e-01 3.005583899503716516e-01 0.000000000000000000e+00
9.599999999999999645e-01 3.304061017820884572e-01 0.000000000000000000e+00
9.399999999999999467e-01 3.304061017820884572e-01 0.000000000000000000e+00
9.399999999999999467e-01 3.105076272276105498e-01 0.000000000000000000e+00
9.599999999999999645e-01 3.105076272276105498e-01 0.000000000000000000e+00
9.499999999999999556e-01 3.304061017820884572e-01 0.000000000000000000e+00
9.399999999999999467e-01 3.204568645048495035e-01 0.000000000000000000e+00
9.499999999999999556e-01 3.105076272276105498e-01 0.000000000000000000e+00
9.599999999999999645e-01 3.204568645048495035e-01 0.000000000000000000e+00
9.499999999999999556e-01 3.204568645048495035e-01 0.000000000000000000e+00
9.399999999999999467e-01 3.503045763365663090e-01 0.000000000000000000e+00
9.199999999999999289e-01 3.503045763365663090e-01 0.000000000000000000e+00
9.199999999999999289e-01 3.304061017820884572e-01 0.000000000000000000e+00
9.399999999999999467e-01 3.304061017820884572e-01 0.000000000000000000e+00
9.299999999999999378e-01 3.503045763365663090e-01 0.000000000000000000e+00
9.199999999999999289e-01 3.403553390593273553e-01 0.000000000000000000e+00
9.299999999999999378e-01 3.304061017820884572e-01 0.000000000000000000e+00
9.399999999999999467e-01 3.403553390593273553e-01 0.000000000000000000e+00
9.299999999999999378e-01 3.403553390593273553e-01 0.000000000000000000e+00
1.040000000000000036e+00 2.353553390593273731e-01 0.000000000000000000e+00
1.020000000000000018e+00 2.353553390593273731e-01 0.000000000000000000e+00
1.020000000000000018e+00 2.099999999999999922e-01 0.000000000000000000e+00
1.040000000000000036e+00 2.099999999999999922e-01 0.000000000000000000e+00
1.030000000000000027e+00 2.353553390593273731e-01 0.000000000000000000e+00
1.020000000000000018e+00 2.226776695296636688e-01 0.000000000000000000e+00
1.030000000000000027e+00 2.099999999999999922e-01 0.000000000000000000e+00
1.040000000000000036e+00 2.226776695296636688e-01 0.000000000000000000e+00
1.030000000000000027e+00 2.226776695296636688e-01 0.000000000000000000e+00
1.020000000000000018e+00 2.353553390593273731e-01 0.000000000000000000e+00
1.000000000000000000e+00 2.353553390593273731e-01 0.000000000000000000e+00
1.000000000000000000e+00 2.530330085889910818e-01 0.000000000000000000e+00
1.020000000000000018e+00 2.530330085889910818e-01 0.000000000000000000e+00
1.010000000000000009e+00 2.353553390593273731e-01 0.000000000000000000e+00
1.000000000000000000e+00 2.441941738241592275e-01 0.000000000000000000e+00
1.010000000000000009e+00 2.530330085889910818e-01 0.000000000000000000e+00
1.020000000000000018e+00 2.441941738241592275e-01 0.000000000000000000e+00
1.010000000000000009e+00 2.441941738241592275e-01 0.000000000000000000e+00
1.000000000000000000e+00 2.707106781186547906e-01 0.000000000000000000e+00
9.799999999999999822e-01 2.707106781186547906e-01 0.000000000000000000e+00
9.799999999999999822e-01 2.530330085889910818e-01 0.000000000000000000e+00
1.000000000000000000e+00 2.530330085889910818e-01 0.000000000000000000e+00
9.899999999999999911e-01 2.707106781186547906e-01 0.000000000000000000e+00
9.799999999999999822e-01 2.618718433538229640e-01 0.000000000000000000e+00
9.899999999999999911e-01 2.530330085889910818e-01 0.000000000000000000e+00
1.000000000000000000e+00 2.618718433538229640e-01 0.000000000000000000e+00
9.899999999999999911e-01 2.618718433538229640e-01 0.000000000000000000e+00
9.799999999999999822e-01 2.906091526731326979e-01 0.000000000000000000e+00
9.599999999999999645e-01 2.906091526731326979e-01 0.000000000000000000e+00
9.599999999999999645e-01 2.707106781186547906e-01 0.000000000000000000e+00
9.799999999999999822e-01 2.707106781186547906e-01 0.000000000000000000e+00
9.699999999999999734e-01 2.906091526731326979e-01 0.000000000000000000e+00
9.599999999999999645e-01 2.806599153958937443e-01 0.000000000000000000e+00
9.699999999999999734e-01 2.707106781186547906e-01 0.000000000000000000e+00
9.799999999999999822e-01 2.806599153958937443e-01 0.000000000000000000e+00
9.699999999999999734e-01 2.806599153958937443e-01 0.000000000000000000e+00
9.599999999999999645e-01 3.105076272276105498e-01 0.000000000000000000e+00
9.399999999999999467e-01 3.105076272276105498e-01 0.000000000000000000e+00
9.399999999999999467e-01 2.906091526731326979e-01 0.000000000000000000e+00
9.599999999999999645e-01 2.906091526731326979e-01 0.000000000000000000e+00
9.499999999999999556e-01 3.105076272276105498e-01 0.000000000000000000e+00
9.399999999999999467e-01 3.005583899503716516e-01 0.000000000000000000e+00
9.499999999999999556e-01 2.906091526731326979e-01 0.000000000000000000e+00
9.599999999999999645e-01 3.005583899503716516e-01 0.000000000000000000e+00
9.499999999999999556e-01 3.005583899503716516e-01 0.000000000000000000e+00
9.399999999999999467e-01 3.304061017820884572e-01 0.000000000000000000e+00
9.199999999999999289e-01 3.304061017820884572e-01 0.000000000000000000e+00
9.199999999999999289e-01 3.105076272276105498e-01 0.000000000000000000e+00
9.399999999999999467e-01 3.105076272276105498e-01 0.000000000000000000e+00
